Bet reference;Date;Type;Amount (in user currency);Odd;Match id;Match label;Bet;Choice;End date;Win amount (in user currency);Win bonus (in user currency);Win total (in user currency);Freebet
606E300386959665;22-06-2016;COM;0,25;22,496;1130641;Sweden - Belgium;Match Result;Belgium;22-06-2016;0;0;0;FAUX
606E300386959665;22-06-2016;COM;0,25;22,496;1077448;Italy - Ireland;Match Result;Draw;22-06-2016;0;0;0;FAUX
606E300386959664;22-06-2016;COM;0,25;8,7616;1130641;Sweden - Belgium;Match Result;Belgium;22-06-2016;0;0;0;FAUX
606E300386959664;22-06-2016;COM;0,25;8,7616;1077448;Italy - Ireland;Match Result;Draw;22-06-2016;0;0;0;FAUX
606E300386959664;22-06-2016;COM;0,25;8,7616;1077451;Hungary - Portugal;Match Result;Portugal;22-06-2016;0;0;0;FAUX
606E300386959663;22-06-2016;COM;0,25;17,9968;1077447;Iceland - Austria;Match Result;Iceland;22-06-2016;0;0;0;FAUX
606E300386959663;22-06-2016;COM;0,25;17,9968;1077448;Italy - Ireland;Match Result;Draw;22-06-2016;0;0;0;FAUX
606E300386959663;22-06-2016;COM;0,25;17,9968;1077451;Hungary - Portugal;Match Result;Portugal;22-06-2016;0;0;0;FAUX
606E300386959662;22-06-2016;COM;0,25;10,4044;1077447;Iceland - Austria;Match Result;Iceland;22-06-2016;0;0;0;FAUX
606E300386959662;22-06-2016;COM;0,25;10,4044;1130641;Sweden - Belgium;Match Result;Belgium;22-06-2016;0;0;0;FAUX
606E300386959662;22-06-2016;COM;0,25;10,4044;1077451;Hungary - Portugal;Match Result;Portugal;22-06-2016;0;0;0;FAUX
606E300386903091;22-06-2016;COM;3;6,3048;1130641;Sweden - Belgium;Match Result;Belgium;22-06-2016;0;0;0;FAUX
606E300386903091;22-06-2016;COM;3;6,3048;1077448;Italy - Ireland;Match Result;Italy;22-06-2016;0;0;0;FAUX
606E300386903091;22-06-2016;COM;3;6,3048;1077451;Hungary - Portugal;Match Result;Portugal;22-06-2016;0;0;0;FAUX
606U000386715692;21-06-2016;COM;2;2,73;1077452;Croatia - Spain;Match Result;Spain;21-06-2016;0;0;0;FAUX
606U000386715692;21-06-2016;COM;2;2,73;1077438;Northern Ireland - Germany;Match Result;Germany;21-06-2016;0;0;0;FAUX
606U000386715528;21-06-2016;COM;1,25;13,3056;1077452;Croatia - Spain;Match Result;Spain;21-06-2016;0;0;0;FAUX
606U000386715528;21-06-2016;COM;1,25;13,3056;1077438;Northern Ireland - Germany;Handicap;Germany -1;21-06-2016;0;0;0;FAUX
606U000386715528;21-06-2016;COM;1,25;13,3056;1077462;Czech Republic - Turkey;Match Result;Turkey;21-06-2016;0;0;0;FAUX
606U000386715527;21-06-2016;COM;1,25;13,5135;1077452;Croatia - Spain;Match Result;Spain;21-06-2016;0;0;0;FAUX
606U000386715527;21-06-2016;COM;1,25;13,5135;1077462;Czech Republic - Turkey;Match Result;Turkey;21-06-2016;0;0;0;FAUX
606U000386715527;21-06-2016;COM;1,25;13,5135;1130633;Ukraine - Poland;Match Result;Poland;21-06-2016;0;0;0;FAUX
606U000386715526;21-06-2016;COM;1,25;7,8624;1077452;Croatia - Spain;Match Result;Spain;21-06-2016;0;0;0;FAUX
606U000386715526;21-06-2016;COM;1,25;7,8624;1077438;Northern Ireland - Germany;Handicap;Germany -1;21-06-2016;0;0;0;FAUX
606U000386715526;21-06-2016;COM;1,25;7,8624;1130633;Ukraine - Poland;Match Result;Poland;21-06-2016;0;0;0;FAUX
606U000386715524;21-06-2016;COM;1,25;12,3552;1077438;Northern Ireland - Germany;Handicap;Germany -1;21-06-2016;0;0;0;FAUX
606U000386715524;21-06-2016;COM;1,25;12,3552;1077462;Czech Republic - Turkey;Match Result;Turkey;21-06-2016;0;0;0;FAUX
606U000386715524;21-06-2016;COM;1,25;12,3552;1130633;Ukraine - Poland;Match Result;Poland;21-06-2016;0;0;0;FAUX
603R000368388916;11-03-2016;COM;4,93;1,97106;1098155;Arminia Bielefeld - Nuremberg;Double Chance;Draw or Nuremberg;11-03-2016;0;0;0;FAUX
603R000368388916;11-03-2016;COM;4,93;1,97106;1098160;St Pauli - Paderborn;Double Chance;St Pauli or Draw;11-03-2016;0;0;0;FAUX
603R000368388916;11-03-2016;COM;4,93;1,97106;1098202;Juventus - Sassuolo;Match Result;Juventus;11-03-2016;0;0;0;FAUX
603E300367976821;09-03-2016;COM;0,1;17,21956;1117233;Switzerland W. - Norway W.;Match Result;Norway W.;09-03-2016;0;0;0;FAUX
603E300367976821;09-03-2016;COM;0,1;17,21956;1117229;Canada W. - Brazil W.;Match Result;Brazil W.;09-03-2016;0;0;0;FAUX
603E300367976821;09-03-2016;COM;0,1;17,21956;1117263;Ajaccio GFCO - Marseille;Match Result;Marseille;09-03-2016;0;0;0;FAUX
603E300367976821;09-03-2016;COM;0,1;17,21956;1116706;France W. - England W.;Match Result;France W.;09-03-2016;0;0;0;FAUX
603E300367976821;09-03-2016;COM;0,1;17,21956;1096851;MTK Budapest FC - Budapest Honved;Match Result;MTK Budapest FC;09-03-2016;0;0;0;FAUX
603E300367976818;09-03-2016;COM;0,1;22,54943;1117233;Switzerland W. - Norway W.;Match Result;Norway W.;09-03-2016;0;0;0;FAUX
603E300367976818;09-03-2016;COM;0,1;22,54943;1096851;MTK Budapest FC - Budapest Honved;Match Result;MTK Budapest FC;09-03-2016;0;0;0;FAUX
603E300367976818;09-03-2016;COM;0,1;22,54943;1117229;Canada W. - Brazil W.;Match Result;Brazil W.;09-03-2016;0;0;0;FAUX
603E300367976818;09-03-2016;COM;0,1;22,54943;1104013;Bastia - Nantes;Match Result;Bastia;09-03-2016;0;0;0;FAUX
603E300367976818;09-03-2016;COM;0,1;22,54943;1116706;France W. - England W.;Match Result;France W.;09-03-2016;0;0;0;FAUX
603E300367976815;09-03-2016;COM;0,1;25,59665;1117233;Switzerland W. - Norway W.;Match Result;Norway W.;09-03-2016;0;0;0;FAUX
603E300367976815;09-03-2016;COM;0,1;25,59665;1117229;Canada W. - Brazil W.;Match Result;Brazil W.;09-03-2016;0;0;0;FAUX
603E300367976815;09-03-2016;COM;0,1;25,59665;1104013;Bastia - Nantes;Match Result;Bastia;09-03-2016;0;0;0;FAUX
603E300367976815;09-03-2016;COM;0,1;25,59665;1117263;Ajaccio GFCO - Marseille;Match Result;Marseille;09-03-2016;0;0;0;FAUX
603E300367976815;09-03-2016;COM;0,1;25,59665;1116706;France W. - England W.;Match Result;France W.;09-03-2016;0;0;0;FAUX
